dataset_use_id,paper_id,task_id,dataset_id,paper_file,db_title,original_db_title,db_description,db_link
dataset_use_5cdf98d000ab,paper_872e1a985b36,task_c0ebf6615131,dataset_960223a29e77,69_Shotgun crystal structure prediction using machine-learned formation energies.pdf,ShotgunCSP Benchmark Datasets I–III,ShotgunCSP Benchmark Datasets I–III,"Three curated benchmark sets totaling 120 experimentally or theoretically confirmed stable crystal structures: Dataset I (40 structures selected for diversity in space group, elements, unit-cell size, and application domain), Dataset II (50 randomly sampled structures from Materials Project), and Dataset III (30 structures with no template analogues in Materials Project, featuring large unit cells). These datasets were used to evaluate prediction success (i.e., whether the true stable structure was recovered among top-K DFT-relaxed candidates) and to assess generalization across composition, symmetry, and system size.",https://doi.org/10.6084/m9.figshare.26536375
dataset_use_c9118fd8b2bd,paper_2eb7b89c081a,task_bcf8db5ad546,dataset_d89e4439e1cb,70_Scalable crystal structure relaxation using an iteration-free deep generative model with uncertainty quantification.pdf,X-Mn-O dataset,X-Mn-O dataset,"A hypothetical elemental substitution database derived from the Materials Project, containing 28,579 pairs of unrelaxed and DFT-relaxed crystal structures of ternary oxides (e.g., Sr4Mn2O6, Ba1Mn4O8) formed by substituting X elements (Mg, Ca, Ba, Sr) into Mn-O prototypes. Each pair includes full atomic coordinates, lattice parameters, and cell volumes for both states. It is used to train and benchmark DeepRelax’s ability to predict relaxed geometries with high accuracy, especially for structures exhibiting large deviations from equilibrium.",https://zenodo.org/records/8081655
dataset_use_df1b1e682fed,paper_2eb7b89c081a,task_bcf8db5ad546,dataset_d55b16e3041b,70_Scalable crystal structure relaxation using an iteration-free deep generative model with uncertainty quantification.pdf,Materials Project,Materials Project (MP) dataset,"A large-scale computational materials database containing 62,724 DFT-validated structure pairs (initial and fully relaxed), spanning 89 elements and 62,783 compounds, with structural snapshots captured during relaxation. The dataset provides comprehensive ground-truth atomic coordinates, lattice matrices, and cell volumes. It is used to train DeepRelax for universal applicability across diverse chemistries and crystal symmetries, and to evaluate robustness on structures where initial configurations are often close to relaxed states.",https://figshare.com/articles/dataset/MPF_2021_2_8/19470599
dataset_use_2b34fbd3807b,paper_2eb7b89c081a,task_bcf8db5ad546,dataset_68145cf04333,70_Scalable crystal structure relaxation using an iteration-free deep generative model with uncertainty quantification.pdf,C2DB,Computational 2D Materials Database (C2DB),"A database of 11,581 pairs of initial and DFT-relaxed 2D crystal structures covering 62 elements, including monolayers and bilayers. Each entry contains full Cartesian coordinates, lattice vectors, and cell metrics for both unrelaxed and relaxed states. It is used to evaluate DeepRelax’s transfer learning capability—where a model pre-trained on 3D MP data is fine-tuned—to assess generalization to low-dimensional materials without requiring energy/force labels.",https://cmr.fysik.dtu.dk/c2db/c2db.html
dataset_use_8d6bcf899498,paper_2eb7b89c081a,task_bcf8db5ad546,dataset_da2a1d606109,70_Scalable crystal structure relaxation using an iteration-free deep generative model with uncertainty quantification.pdf,MoS2 defect dataset,MoS2 defect dataset,"A collection of 5,933 MoS2 supercell configurations (8×8) with neutral point defects, curated by Huang et al., providing unrelaxed and DFT-relaxed structures. It includes atomic positions and lattice parameters for each defect configuration. This dataset is used to test DeepRelax’s robustness to structural imperfections and validate its performance on defective crystals—critical for realistic materials modeling—via MAE analysis and DFT residual-step reduction.",https://research.constructor.tech/p/2d-defects-prediction
dataset_use_4db8037359f8,paper_2eb7b89c081a,task_bcf8db5ad546,dataset_9a51c9e3650c,70_Scalable crystal structure relaxation using an iteration-free deep generative model with uncertainty quantification.pdf,Layered van der Waals (vdW) crystals dataset,Layered van der Waals (vdW) crystals dataset,"An in-house dataset of 58 layered vdW crystals (e.g., graphite, h-BN analogs) covering 29 elements, each with unrelaxed, DFT-D3-relaxed, and DeepRelax-predicted structures. It includes interlayer distances, intra-layer bond lengths, and lattice parameters. Used to demonstrate DeepRelax’s transferability to weakly bonded systems where interlayer relaxation dominates, validating predictions via interlayer distance MAE and bond-length error analysis.",None
dataset_use_d1c5f86b09fd,paper_e1837a8e69e3,task_e575ca1db58a,dataset_c1f82db1f017,71_A generative model for inorganic materials design.pdf,Alex-MP-20,Alex-MP-20,"A curated dataset of 607,683 stable inorganic crystal structures with up to 20 atoms per unit cell, recomputed from the Materials Project (MP) and Alexandria databases. It serves as the primary unlabelled training set for pretraining the base MatterGen diffusion model to generate stable and diverse crystals across the periodic table.",https://github.com/microsoft/mattergen
dataset_use_af9e59a425ae,paper_e1837a8e69e3,task_e575ca1db58a,dataset_efbc460876da,71_A generative model for inorganic materials design.pdf,Alex-MP-ICSD,Alex-MP-ICSD,"An extended reference dataset comprising 850,384 unique ordered structures from Materials Project, Alexandria, and the Inorganic Crystal Structure Database (ICSD), used to compute the convex hull for stability evaluation (energy above hull ≤ 0.1 eV/atom). It also forms the basis for novelty assessment—structures not matching any entry in Alex-MP-ICSD (augmented with 117,652 disordered ICSD entries) are deemed 'new'.","https://materialsproject.org, https://doi.org/10.24435/materialscloud:m7-50, https://icsd.products.fiz-karlsruhe.de"
dataset_use_fd1d1a0ece37,paper_e1837a8e69e3,task_e575ca1db58a,dataset_5b077e612f23,71_A generative model for inorganic materials design.pdf,Magnetic density labelled dataset,Magnetic density labelled dataset,"A dataset of 605,000 crystal structures with DFT-calculated magnetic density labels (assuming ferromagnetic ordering), used to fine-tune MatterGen for generating materials with target magnetic density (e.g., >0.2 Å⁻³). This dataset supports the property-guided inverse design task for permanent magnet candidates.",https://github.com/microsoft/mattergen
dataset_use_1faefeff4ff0,paper_e1837a8e69e3,task_e575ca1db58a,dataset_d454df1df2f2,71_A generative model for inorganic materials design.pdf,Bandgap labelled dataset,Bandgap labelled dataset,"A dataset of 42,000 crystal structures with DFT-computed electronic bandgap labels, used to fine-tune MatterGen for generating materials with target bandgap values (e.g., 3.0 eV). It enables electronic-property-constrained generation for applications such as optoelectronics or photocatalysis.",https://github.com/microsoft/mattergen
dataset_use_ebabb28a3a8a,paper_e1837a8e69e3,task_e575ca1db58a,dataset_087214043e2c,71_A generative model for inorganic materials design.pdf,Bulk modulus labelled dataset,Bulk modulus labelled dataset,"A dataset of 5,000 crystal structures with DFT-calculated bulk modulus labels, used to fine-tune MatterGen for generating superhard materials with target mechanical stiffness (e.g., >400 GPa). Despite its small size, it supports effective conditional generation under data-scarce property constraints.",https://github.com/microsoft/mattergen
dataset_use_c0431b01a69a,paper_e1837a8e69e3,task_e575ca1db58a,dataset_b5455de1b185,71_A generative model for inorganic materials design.pdf,HHI-score + magnetic density joint labelled dataset,HHI-score + magnetic density joint labelled dataset,"A multi-label dataset combining magnetic density and Herfindahl–Hirschman Index (HHI) scores—quantifying elemental supply-chain concentration—for fine-tuning MatterGen to jointly optimize for high magnetic density and low supply-chain risk. Used to generate rare-earth-free permanent magnet candidates with HHI < 1,500 and magnetic density ≥ 0.2 Å⁻³.",https://github.com/microsoft/mattergen
dataset_use_ac653507f979,paper_7f27ce8916be,task_5cdb3d3479b6,dataset_d55b16e3041b,72_Establishing baselines for generative discovery of inorganic crystals.pdf,Materials Project,Materials Project (MP),"A database of ~200,000 DFT-calculated inorganic compounds containing formation energies, band gaps, bulk moduli, crystal structures (CIFs), and decomposition energies relative to the convex hull. In this paper, it serves as the primary source for stable parent structures for ion exchange, training data for generative models (MP-20 subset), ground-truth stability labels (DEd ≤ 0), novelty assessment (exclusion criterion), and phase diagram construction for stability evaluation.",https://materialsproject.org
